,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_dTLB_load_misses,perf_dTLB_loads,perf_dTLB_store_misses,perf_dTLB_stores,perf_iTLB_load_misses,perf_iTLB_loads,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,platform,hostname,run_id,verdict,runsolver_error
243,117.191,117.196,117.076,0.119488,100.005,551984,false,false,20,9204733,281485621756558,6159023,51549765932,460318,90029,284498345529,157111786,117.177561619,20,117.196,117.191,551984,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/UTI-15-10p0.cnf.gz/0,OK,NaN
244,21.8773,21.8652,21.8286,0.036583,99.945,492948,false,false,20,700420,140746371895236,838859,9021964539,125940,26668,54068437423,4184336,21.863557294,20,21.8652,21.8773,492948,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/all.used-as.sat04-986.cnf.gz/0,OK,NaN
245,668.357,668.356,668.18,0.175487,99.9998,579216,false,false,10,2127771106,1548122637620568,335206353,230842091401,2544651,37354,1630036865623,2520602264,668.342682071,10,668.356,668.357,579216,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/sha0_35_4.cnf.gz/0,OK,NaN
246,424.414,424.431,424.12,0.311264,100.004,785556,false,false,20,242909598,985198372669885,67834733,168071961470,1172795,58512,1027542149303,1306591062,424.399499834,20,424.431,424.414,785556,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/grid-strips-grid-y-3.035-NOTKNOWN.cnf.gz/0,OK,NaN
247,92.985,92.9898,92.9446,0.045233,100.005,502532,false,false,20,1628989,281487226578925,2741376,37969654455,368784,28027,216907467450,9381209,92.970737602,20,92.9898,92.985,502532,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/eq.atree.braun.10.unsat.cnf.gz/0,OK,NaN
248,728.947,728.925,727.266,1.65934,99.997,943880,false,false,10,928348488,1688870045948497,217333688,246820836584,2035387,76556,1755543306507,1633671170,728.934089091,10,728.925,728.947,943880,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf.gz/0,OK,NaN
249,45.2331,45.2151,44.8972,0.317835,99.9601,655744,false,false,10,77730609,42008860159,35019090,20543670201,286378,27426,112726927690,190835294,45.220158364,10,45.2151,45.2331,655744,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-TPP-30-step11.cnf.gz/0,OK,NaN
250,141.368,141.372,141.322,0.050611,100.003,501384,false,false,10,1436083,281499185901197,2946555,40493046242,555237,30983,337544355204,20366465,141.354268028,10,141.372,141.368,501384,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/vmpc_27.cnf.gz/0,OK,NaN
251,189.525,189.523,189.358,0.165745,99.9992,624248,false,false,20,31381302,422267855391282,12561151,89478096356,980760,56695,450066032901,331944158,189.511458650,20,189.523,189.525,624248,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/manol-pipe-f10ni.cnf.gz/0,OK,NaN
252,205.732,205.733,205.584,0.148835,100.001,582516,false,false,20,86498913,562969988576947,20819204,82856108990,925972,54641,490511945863,599776234,205.718686443,20,205.733,205.732,582516,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/manol-pipe-c10nid_i.cnf.gz/0,OK,NaN
253,2.16799,2.16701,2.13032,0.036691,99.9547,431024,false,false,10,135099,2558708666,41064,1730737721,59840,24246,5368989695,546223,2.154436536,10,2.16701,2.16799,431024,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE09-11.cnf.gz/0,OK,NaN
254,0.0704229,0.070965,0.042807,0.028158,100.77,0,false,false,20,94238,42521647,13121,22849807,44667,23910,141566030,31264,0.056262562,20,0.070965,0.0704229,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/rand_net60-30-1.shuffled.cnf.gz/0,OK,NaN
255,553.13,553.138,552.943,0.195583,100.002,579684,false,false,10,308098884,1266679083888582,70782933,178683380940,1776965,75166,1317502594000,716492304,553.116789257,10,553.138,553.13,579684,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/UTI-20-5p1.cnf.gz/0,OK,NaN
256,43.3848,43.385,43.2991,0.085868,100.001,537532,false,false,20,1243890,140760390328817,1452882,16862169824,202245,28138,100680322549,10864513,43.369347207,20,43.385,43.3848,537532,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/anbul-dated-5-15-u.cnf.gz/0,OK,NaN
257,900.05,900.073,899.912,0.161603,100.003,545236,true,false,143,789596187,2111094926025704,149419538,314174551426,2578317,87417,2132226066642,815798156,900.034553261,143,900.073,900.05,545236,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/gripper13u.shuffled-as.sat03-395.cnf.gz/0,TLE,NaN
258,330.472,330.439,329.719,0.720129,99.9902,886124,false,false,10,91960172,844447891689705,37247904,120303899603,1301624,72404,795177933508,1053106356,330.458561347,10,330.439,330.472,886124,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/safe-50-h50-sat.cnf.gz/0,OK,NaN
259,79.1362,79.1308,79.039,0.09174,99.9932,559788,false,false,20,2060956,140768097076107,3386221,41777065458,468597,40759,189790599502,78888410,79.122380850,20,79.1308,79.1362,559788,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/manol-pipe-f9n.cnf.gz/0,OK,NaN
260,118.265,118.262,118.149,0.113635,99.9973,549824,false,false,10,14667979,281492336816340,6765101,45922916021,402364,39839,279834957618,113383566,118.252295964,10,118.262,118.265,549824,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-12-step16.cnf.gz/0,OK,NaN
261,211.953,211.957,211.838,0.119472,100.002,548316,false,false,10,93443260,562955801684708,22521379,74595427847,877182,37471,512184115526,277413493,211.939677845,10,211.957,211.953,548316,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf.gz/0,OK,NaN
262,66.5351,66.5234,66.4284,0.095003,99.9824,526444,false,false,20,8468966,140783592130256,3569952,25837551508,368173,32180,158362684589,87744739,66.521714092,20,66.5234,66.5351,526444,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz/0,OK,NaN
263,63.5187,63.5188,63.4769,0.04187,100,489584,false,false,20,1675054,281475506944409,2239414,22858160614,257231,26711,150810442059,6279143,63.505412312,20,63.5188,63.5187,489584,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE07-20.cnf.gz/0,OK,NaN
264,116.21,116.201,116.133,0.068656,99.9928,511360,false,false,20,41986637,281479916190704,6055297,43867354347,484449,30904,274684166435,31003396,116.195914784,20,116.201,116.21,511360,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/q_query_3_l46_lambda.cnf.gz/0,OK,NaN
265,0.650103,0.643569,0.615853,0.027716,98.9949,484484,false,false,10,113282,611233641,29240,220345921,46235,23814,1569500001,82904,0.637284081,10,0.643569,0.650103,484484,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/bart17.shuffled.cnf.gz/0,OK,NaN
266,491.079,491.068,490.824,0.244481,99.9979,549312,false,false,10,1399783315,1266645875967934,224353604,181367549480,1986695,61686,1197275885228,2010441741,491.065870683,10,491.068,491.079,549312,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/md5_48_1.cnf.gz/0,OK,NaN
267,51.6638,51.6597,51.6092,0.050553,99.9921,510544,false,false,20,792067,140777006377557,1244051,24913215421,298490,36540,121316181550,9638683,51.650496311,20,51.6597,51.6638,510544,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE07-16.cnf.gz/0,OK,NaN
268,64.5148,64.5056,64.458,0.047525,99.9857,498960,false,false,20,5504857,140754200505328,3311445,20504862946,325586,40573,153354394627,7725729,64.501416942,20,64.5056,64.5148,498960,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/simon-s02-f2clk-50.cnf.gz/0,OK,NaN
269,15.3786,15.3626,15.2759,0.086655,99.8959,564016,false,false,10,619973,16107657811,758643,7902696896,137339,27777,38277124505,17612359,15.365203053,10,15.3626,15.3786,564016,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/safe-30-h30-sat.cnf.gz/0,OK,NaN
270,87.2135,87.2044,87.1073,0.097152,99.9896,567320,false,false,20,6145791,140772136670718,3919777,42496182922,494725,42260,209962465390,117628122,87.199086068,20,87.2044,87.2135,567320,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/manol-pipe-c7nidw.cnf.gz/0,OK,NaN
271,46.8978,46.8875,46.7551,0.132388,99.9781,589992,false,false,10,3626190,42932281716,3267254,22029196388,281046,30734,116900120672,48463890,46.884776053,10,46.8875,46.8978,589992,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/ibm-2002-21r-k95.cnf.gz/0,OK,NaN
272,32.1821,32.1724,32.1295,0.0429,99.9699,501596,false,false,20,860121,140751313999191,948502,12357688171,180765,27868,72714696176,2273658,32.168620411,20,32.1724,32.1821,501596,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE07-04.cnf.gz/0,OK,NaN
273,105.765,105.769,105.649,0.119661,100.004,563740,false,false,20,11648852,140784390950607,5560673,40368137785,473855,38275,256199261101,127006918,105.751372713,20,105.769,105.765,563740,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf.gz/0,OK,NaN
274,38.0812,38.0775,38.0153,0.062182,99.9902,510812,false,false,20,2247767,140746715630768,2123724,14667125332,205153,32547,91036209555,10989495,38.068122077,20,38.0775,38.0812,510812,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/9dlx_vliw_at_b_iq1.cnf.gz/0,OK,NaN
275,1.61035,1.60929,1.56781,0.041483,99.9343,501484,false,false,10,145552,1974707891,56877,1026956350,61640,23793,3977841320,554416,1.597433989,10,1.60929,1.61035,501484,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step12.cnf.gz/0,OK,NaN
276,238.719,238.71,238.592,0.118856,99.9964,528472,false,false,20,29608497,562994866440121,14756412,88598053533,981758,69568,586797933060,114548971,238.704604464,20,238.71,238.719,528472,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/velev-pipe-o-uns-1.0-7.cnf.gz/0,OK,NaN
277,2.54307,2.54406,2.5092,0.034861,100.039,444176,false,false,20,151424,2811406006,85158,1893373405,64775,24155,6309209952,2177634,2.529735964,20,2.54406,2.54307,444176,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.gz/0,OK,NaN
278,3.46367,3.46207,3.40951,0.05256,99.9539,514212,false,false,20,368137,3812715818,152354,2588416243,81218,30855,8598528285,1491504,3.450474344,20,3.46207,3.46367,514212,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf.gz/0,OK,NaN
279,123.624,123.63,123.536,0.094601,100.005,538280,false,false,20,3213000,281518789576601,2581919,47407330364,573257,44058,307532357474,127576054,123.610471452,20,123.63,123.624,538280,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/SAT_dat.k80.cnf.gz/0,OK,NaN
280,655.211,655.224,654.935,0.288796,100.002,615440,false,false,10,2221515275,1548143808514874,343456567,243504690209,2546732,62836,1595989301728,2624033761,655.187879179,10,655.224,655.211,615440,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/md5_47_4.cnf.gz/0,OK,NaN
281,37.2169,37.1952,37.1367,0.058521,99.9416,513964,false,false,20,1472910,140744355880043,1105544,14313260664,204661,39028,92234726788,4292134,37.203644241,20,37.1952,37.2169,513964,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE07-06.cnf.gz/0,OK,NaN
282,43.6726,43.6758,43.5981,0.077758,100.007,538048,false,false,20,2574668,140761643831326,2032919,20018251653,248796,56677,101381227686,10175051,43.659527651,20,43.6758,43.6726,538048,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz/0,OK,NaN
283,900.051,900.066,899.782,0.283558,100.002,601444,true,false,143,1815587488,2111088486489923,320990511,325003037677,3338288,713793,2173290367136,3851224660,900.037257525,143,900.066,900.051,601444,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/md5_48_3.cnf.gz/0,TLE,NaN
284,78.2477,78.2521,78.1516,0.100418,100.006,566128,false,false,20,2896306,140772851198027,2003392,34553380144,381048,38681,187617972323,57224967,78.234485942,20,78.2521,78.2477,566128,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/post-c32s-col400-16.cnf.gz/0,OK,NaN
285,23.3343,23.3069,23.2089,0.097987,99.8822,577892,false,false,20,893278,23927719560,1346653,9600053239,156177,27020,58091948859,34156525,23.320633696,20,23.3069,23.3343,577892,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/uts-l06-ipc5-h30-unknown.cnf.gz/0,OK,NaN
286,900.048,900.085,900.02,0.064575,100.004,511004,true,false,143,438738938,2111082655369460,34980009,446661626096,1819426,41154,2146613654645,118767873,900.032599741,143,900.085,900.048,511004,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/aes_64_1_keyfind_1.cnf.gz/0,TLE,NaN
287,0.662366,0.661866,0.632803,0.029063,99.9245,486792,false,false,20,116760,597720862,38941,325276042,49060,23677,1615516973,61085,0.649562555,20,0.661866,0.662366,486792,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/minandmaxor016.cnf.gz/0,OK,NaN
288,3.46599,3.44031,3.32057,0.119745,99.2591,548396,false,false,10,362075,3468108915,133600,1945701842,95376,30354,8543111645,17508871,3.451091008,10,3.44031,3.46599,548396,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf.gz/0,OK,NaN
289,900.047,900.088,899.944,0.144829,100.005,550244,true,false,143,10064845,2111093138317651,27187935,272589583833,2339082,48429,2131709107490,606113572,900.034042199,143,900.088,900.047,550244,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/vmpc_29.cnf.gz/0,TLE,NaN
290,110.203,110.207,110.161,0.046838,100.004,500712,false,false,10,2299277,281486276997201,1641902,37007835014,278079,41042,259730595621,4979539,110.190220760,10,110.207,110.203,500712,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/gss-17-s100.cnf.gz/0,OK,NaN
291,1.0112,1.00768,0.954529,0.053154,99.6522,447656,false,false,10,354527,1147297147,105046,660033861,67013,24605,2477198536,770948,0.997465225,10,1.00768,1.0112,447656,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE09-01.cnf.gz/0,OK,NaN
292,105.544,105.541,105.397,0.143748,99.9963,582160,false,false,10,11763452,281512909590190,6757281,38684938861,498217,39377,248151033678,184222438,105.530872661,10,105.541,105.544,582160,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/ibm-2002-18r-k90.cnf.gz/0,OK,NaN
293,46.1563,46.1548,46.0878,0.066992,99.9966,519132,false,false,10,866436,140752716890518,1285153,30999256238,301376,39148,107589032067,16651326,46.143470085,10,46.1548,46.1563,519132,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE11-15.cnf.gz/0,OK,NaN
294,62.5938,62.5957,62.5592,0.03655,100.003,492384,false,false,10,1565878,140755547208478,1044042,29418692557,236556,27128,155747090225,4999220,62.580728386,10,62.5957,62.5938,492384,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/simon-s02b-r4b1k1.1.cnf.gz/0,OK,NaN
295,900.048,900.087,899.775,0.31268,100.004,601620,true,false,143,1762838614,2111094667474320,329421785,288353798343,3397450,67839,2139020259118,1780298191,900.034734107,143,900.087,900.048,601620,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf.gz/0,TLE,NaN
296,159.691,159.691,159.555,0.136138,100,555376,false,false,20,63189907,422226525869493,14400578,57209769524,727107,43921,377781050918,291211252,159.676405058,20,159.691,159.691,555376,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz/0,OK,NaN
297,2.44163,2.43934,2.4022,0.037134,99.906,501128,false,false,10,137812,2914151738,47479,2071742893,63978,24570,6047430863,436848,2.428432141,10,2.43934,2.44163,501128,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/AProVE09-25.cnf.gz/0,OK,NaN
298,900.048,900.084,899.852,0.232383,100.004,617212,true,false,1,368649250,2111071087949089,81908731,271108327062,2677042,101315,2142556663078,601326242,900.033401087,1,900.084,900.048,617212,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/partial-5-15-s.cnf.gz/0,TLE,NaN
299,199.385,199.395,199.133,0.262452,100.005,602380,false,false,20,16352926,422264921219475,8881142,98696788903,745309,32695,486447994207,116118646,199.371748061,20,199.395,199.385,602380,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6324.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=plingeling]/sat_gauss_bench/traffic_fb_unknown.cnf.gz/0,OK,NaN
