,runsolver_MAXVM,max_memory,width_frac_denominator,runsolver_STATUS,pre_wall,runsolver_WCTIME,enc_wall,runsolver_TIMEOUT,width_frac_numerator,perf_cycles,pre_clique_size,cpu_time,run_id,perf_dTLB_loads,runsolver_SYSTEMTIME,runsolver_USERTIME,#vertices,perf_dTLB_store_misses,size_largest_hyperedge,perf_iTLB_load_misses,width,platform,#hyperedges,err,perf_dTLB_load_misses,perf_elapsed,perf_iTLB_loads,runsolver_MEMOUT,perf_cache_misses,ret_fhtd,runsolver_CPUUSAGE,hostname,num_twins,runsolver_CPUTIME,return_code,verdict,wall_time,runsolver_error,hash,perf_dTLB_stores
292,8270000,8270000,NaN,1,NaN,1026.9,NaN,false,NaN,2490716664804,NaN,1025.97,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-133-table.xml.hg/0,2075118092033,5.28438,1020.68,NaN,92859896,NaN,16158858,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,369893942,1009.082911342,3572831,true,368812285,NaN,99.9089,taurusi6510.taurus.hrsk.tu-dresden.de,NaN,1025.97,1,MEM_ENC,1026.9,NaN,NaN,840681891203
293,1565736,1565736,1,1,[0.11060070991516113],1682.64,0.6168243885040283,false,7,4143045020667,[1],1682.14,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-40-10-07948-40-38.xml.hg/0,1017245470798,1.92211,1680.22,40,8644736627,2,81291874,7.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,98,NaN,31614627596,1681.920752822,15528490,false,8497593128,1,99.9704,taurusi6520.taurus.hrsk.tu-dresden.de,[0],1682.14,1,OK,1682.64,NaN,40c1be5c08cc235c57222a7f3a2b5f3da927ed7d5a5bff10b2eba3acd9f74247,449928918799
294,8242028,8242028,NaN,1,NaN,143.181,NaN,false,NaN,352145066442,NaN,144.877,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-072-ext.xml.hg/0,150518432454,22.538,122.339,NaN,39298731,NaN,99951287,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,207866108,142.682680041,10026466,true,526974699,NaN,101.185,taurusi6509.taurus.hrsk.tu-dresden.de,NaN,144.877,1,MEM,143.181,NaN,NaN,82784615484
295,3547240,3547240,NaN,0,NaN,429.84,NaN,false,NaN,1048657857044,NaN,425.762,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-036-ext.xml.hg/0,382877065477,5.93344,419.829,NaN,643797675,NaN,31810694,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,3641514557,429.685017459,11803907,false,1601785035,NaN,99.0513,taurusi6475.taurus.hrsk.tu-dresden.de,NaN,425.762,0,RTE,429.84,NaN,NaN,172689005681
296,863276,863276,1,0,[0.06789946556091309],6.73635,0.13380885124206543,false,5,15574221386,[1],6.47706,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/rand-25-10-25-87-49.xml.hg/0,6513765094,0.418299,6.05876,25,2118221,2,1953417,5.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,75,NaN,12158359,6.607129925,1912150,false,6544609,1,96.1509,taurusi6509.taurus.hrsk.tu-dresden.de,[0],6.47706,0,OK,6.73635,NaN,bdbb6c9851ce7038a1757a44e320cc98211fdf7d5c21f0fa78cb6ce85368b485,3499011167
297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-84.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
298,7997568,7997568,NaN,1,NaN,7200.42,NaN,true,NaN,17743592617128,NaN,7199.61,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Dubois-035.xml.hg/0,4917624191812,12.8109,7186.8,NaN,33637207352,NaN,386278477,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,118006160619,7199.907081719,66179254,false,55088179401,NaN,99.9888,taurusi6522.taurus.hrsk.tu-dresden.de,NaN,7199.61,1,TLE,7200.42,NaN,NaN,1975888886272
299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-26.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
300,765244,765244,1,0,"[0.10272097587585449, 1585324299.9285698, 0.20392847061157227, 1585324300.0301108, 0.3032064437866211, 1585324300.1218486, 0.4028489589691162, 1585324300.2225575, 0.5163650512695312, 1585324300.325453, 0.6170806884765625, 1585324300.427959, 0.7186300754547119, 1585324300.5190966, 0.8159422874450684, 1585324300.6101768, 0.9307551383972168, 1585324300.7028067, 1.0337491035461426, 1585324300.7980597, 1.1369552612304688, 1585324300.902991, 1.2308757305145264, 1585324300.9993577, 1.338041067123413, 1585324301.0946152, 1.443397045135498, 1585324301.1989424, 1.548084020614624, 1585324301.3039265, 1.6501383781433105, 1585324301.395674, 1.755321979522705, 1585324301.5145373, 1.8592824935913086, 1585324301.6187906, 1.9641027450561523, 1585324301.721367, 2.0577151775360107, 1585324301.823332, 2.1491448879241943, 1585324301.9139018, 2.2511184215545654, 1585324302.0319161, 2.355870008468628, 1585324302.1332, 2.4581384658813477, 1585324302.2358742, 2.549347400665283, 1585324302.3291826]",82.2595,0.046692609786987305,false,2.0,201528628969,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",81.9558,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/daimlerchrysler/adder_50.hg/0,138052172223,1.02049,80.9353,351,3054034,3,17832884,2.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,250,NaN,30788621,82.129906049,33402334,false,5662819,1,99.6307,taurusi6404.taurus.hrsk.tu-dresden.de,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",81.9558,0,OK,82.2595,NaN,beec48779753bd06d432f35a45f6a7b45bb77f0b8645acbaaf4133d29702b9fd,81770205068
301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/grid2d/grid2d_35.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
302,689112,689112,1,0,[],1.22238,0,false,1,2077760885,[],0.986607,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/imdb-q2b.hg/0,654398764,0.248063,0.738544,22,277809,12,1056755,1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,5,NaN,2183497,1.092812956,1172561,false,1004404,1,80.7122,taurusi6336.taurus.hrsk.tu-dresden.de,[],0.986607,0,OK,1.22238,NaN,c37fe216577d0a1bf00cdcee6e70dee10887182c42810d41d2745cc7384732ce,370431339
303,690276,690276,1,0,[],1.43675,0,false,1,2584783902,[],1.19147,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/tpch-manual-q13.hg/0,928661673,0.256664,0.934803,48,317151,16,1327592,1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,6,NaN,2377129,1.306560788,1770233,false,1104199,1,82.9279,taurusi6336.taurus.hrsk.tu-dresden.de,[],1.19147,0,OK,1.43675,NaN,0565e6a208dbc6fee298254e83be3c01ebe19a9a694b9e0780d1fbd932d5c538,531991603
304,689904,689904,1,0,[],1.67101,0,false,1,2277699722,[],1.08351,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/deep200-q19.hg/0,689048903,0.293907,0.789603,25,322559,4,1407975,1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,8,NaN,2667173,1.542341152,1220077,false,1514619,1,64.8415,taurusi6508.taurus.hrsk.tu-dresden.de,[],1.08351,0,OK,1.67101,NaN,a8301e1fa23d3af196e03c91c7fe107a65fe9e80745851212f40d9757855d176,385251501
305,686220,686220,1,0,[],1.50001,0,false,1,1994518846,[],0.960661,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/deep200-q07.hg/0,563794284,0.284906,0.675755,10,298967,4,1348840,1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,3,NaN,2447672,1.369497269,963004,false,1276025,1,64.0435,taurusi6521.taurus.hrsk.tu-dresden.de,[],0.960661,0,OK,1.50001,NaN,66a79de62a45550e1a70e02c73a70153ac04158d492161de94eb9b8475b2ce49,311448329
306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/STB-128-q10.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
307,688876,688876,1,0,[],1.57072,0,false,1,2028531978,[],0.983535,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/deep100-q09.hg/0,569676492,0.313608,0.669927,10,315566,4,1273607,1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,3,NaN,2581459,1.440917039,1033355,false,1197655,1,62.6169,taurusi6405.taurus.hrsk.tu-dresden.de,[],0.983535,0,OK,1.57072,NaN,b87d050ab110a6f6d650dbe2e4ecaf2e88658345d74c68deb11fe59e9ff731ed,314662615
308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/tpch-synthetic-q20.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/deep200-q11.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/tpch-manual-q9.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/STB-128-q18.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/cq/tpch-manual-q11.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
313,2629364,2629364,1,1,[0.10531353950500488],1211.83,2.318565845489502,false,5,2984424409703,[1],1211.45,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/grids/grid8.hg/0,773118616839,3.3089,1208.14,64,7301296734,2,67539446,5.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,112,NaN,23991751552,1211.693542901,19303040,false,6177683311,1,99.9687,taurusi6406.taurus.hrsk.tu-dresden.de,[0],1211.45,1,OK,1211.83,NaN,0d29cc2f8e6ad915f54e66f8093c9c60206d3f816b009ed664f9303703b83957,350425981488
314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/grids/medial5x5.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
315,1024784,1024784,1,0,[0.06881356239318848],15.2676,0.4052596092224121,false,4,35466999230,[1],14.5785,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/grids/grid6.hg/0,14969469162,0.724878,13.8536,36,13670109,2,3599325,4.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,60,NaN,61728884,15.137512288,2950005,false,23746622,1,95.4865,taurusi6475.taurus.hrsk.tu-dresden.de,[0],14.5785,0,OK,15.2676,NaN,a146f43964b36ac13b08e2058e787d5981d5a20ddc65bf22be117ce396e23722,7596634263
316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/grids/grid10.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
